s_adj,nace_r2,sizeclas,indic_em,geo\time	2017Q4 	2017Q3 	2017Q2 	2017Q1 	2016Q4 	2016Q3 	2016Q2 	2016Q1 	2015Q4 	2015Q3 	2015Q2 	2015Q1 	2014Q4 	2014Q3 	2014Q2 	2014Q1 	2013Q4 	2013Q3 	2013Q2 	2013Q1 	2012Q4 	2012Q3 	2012Q2 	2012Q1 	2011Q4 	2011Q3 	2011Q2 	2011Q1 	2010Q4 	2010Q3 	2010Q2 	2010Q1 	2009Q4 	2009Q3 	2009Q2 	2009Q1 	2008Q4 	2008Q3 	2008Q2 	2008Q1 	2007Q4 	2007Q3 	2007Q2 	2007Q1 	2006Q4 	2006Q3 	2006Q2 	2006Q1 	2005Q4 	2005Q3 	2005Q2 	2005Q1 	2004Q4 	2004Q3 	2004Q2 	2004Q1 	2003Q4 	2003Q3 	2003Q2 	2003Q1 	2002Q4 	2002Q3 	2002Q2 	2002Q1 	2001Q4 	2001Q3 	2001Q2 	2001Q1 
NSA,K,TOTAL,JOBRATE,IE	2.6 p	2.7 	2.8 	2.5 	2.1 	2.4 	2.5 	2.8 	1.9 	2.5 	2.2 	2.5 	1.9 	1.6 	1.7 	2.6 	2.4 	1.9 	2.0 	2.3 	2.1 	1.8 	2.3 	2.8 	1.7 	1.9 	1.7 	1.9 	1.4 	1.8 	1.7 	1.3 	0.8 	0.6 	0.5 	0.5 	0.7 	1.2 	2.4 	1.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NSA,K,TOTAL,JOBRATE,LT	3.5 	3.3 	3.5 	3.0 	3.6 	3.5 	3.2 	3.3 	2.7 	2.6 	2.1 	2.8 	2.0 	2.2 	2.0 	2.9 	3.0 	2.5 	1.8 	2.2 	1.4 	1.7 	1.3 	1.3 	1.2 	1.8 	1.4 	1.6 	1.4 	1.7 	1.2 	1.1 	1.1 	1.3 	0.8 	1.1 	2.6 	2.9 	3.9 	3.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NSA,K,TOTAL,JOBRATE,LU	1.2 	1.2 	1.1 	1.0 	0.9 	1.0 	1.0 	1.2 	1.0 	1.1 	1.1 	1.1 	0.9 	1.1 	0.8 	0.8 	0.8 	0.8 	0.8 	0.7 	0.6 	0.6 	0.8 	0.9 	0.6 	0.6 	0.8 	0.7 	0.7 	0.7 	0.5 	0.4 	0.3 	0.2 	0.2 	0.4 	0.6 	0.8 	1.0 	1.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NSA,K,TOTAL,JOBRATE,LV	1.9 	1.9 	1.8 	2.2 	1.8 	1.8 	2.0 	2.2 	1.9 	2.0 	2.4 	1.7 	1.9 	2.3 	1.6 	1.8 	1.0 	1.2 	1.0 	1.1 	1.0 	1.1 	1.6 	1.2 	1.0 	1.7 	0.9 	0.7 	0.8 	0.4 	0.7 	0.5 	0.5 	0.6 	0.5 	0.6 	0.9 	1.6 	2.0 	2.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NSA,K,TOTAL,JOBRATE,MK	0.7 	0.6 	0.7 	0.8 	0.7 	0.6 	1.5 	1.1 	0.9 	0.7 	0.5 	0.7 	0.9 	0.8 	0.7 	0.9 	0.7 	0.3 	0.6 	0.8 	0.6 	0.3 	0.4 	0.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NSA,K,TOTAL,JOBRATE,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: c	: c	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NSA,K,TOTAL,JOBRATE,NL	3.9 p	3.8 p	3.8 p	3.1 p	2.7 p	2.6 p	2.7 p	2.8 p	2.7 p	2.5 p	2.6 p	2.5 p	2.4 	2.4 	2.3 	2.4 	2.2 	2.7 	2.8 	2.6 	2.5 	2.5 	2.7 	2.9 	3.0 	3.1 	3.1 	2.8 	2.4 	2.2 	2.0 	2.0 	2.2 	2.5 	2.7 	3.5 	3.4 	3.8 	4.0 	4.2 	5.1 	4.7 	4.5 	6.5 	5.8 	6.2 	5.4 	4.8 	2.6 	2.4 	2.8 	2.6 	2.0 	2.1 	1.8 	2.1 	1.4 	1.3 	1.4 	1.5 	1.2 	1.1 	1.7 	2.1 	2.6 	2.0 	2.5 	2.8 
NSA,K,TOTAL,JOBRATE,NO	2.2 	1.7 	2.0 	1.8 	1.3 	1.6 	1.4 	1.7 	1.2 	1.1 	1.5 	1.7 	1.2 	1.1 	1.5 	1.5 	1.2 	1.5 	1.5 	1.3 	1.4 	1.3 	1.4 	1.7 	1.6 	1.8 	2.9 	2.7 	1.9 	1.7 	2.9 	2.3 	: c	: c	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NSA,K,TOTAL,JOBRATE,PL	0.8 	0.8 	0.9 	0.8 	0.6 	0.8 	0.8 	0.6 	0.5 	0.5 	0.5 	0.6 	0.4 	0.6 	0.5 	0.5 	0.4 	0.3 	0.4 	0.4 	0.5 	0.5 	0.6 	0.6 	0.4 	0.4 	0.4 	0.5 	0.4 	0.4 	0.4 	0.4 	0.4 	0.5 	0.7 	0.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NSA,K,TOTAL,JOBRATE,PT	0.4 	0.4 	0.3 	0.5 	0.7 	0.1 	0.2 	0.3 	0.3 	0.4 	0.3 	0.3 	0.3 	0.4 	0.2 	0.2 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.2 	0.2 	0.1 	0.2 	0.3 	0.2 	0.3 	0.2 	0.3 	0.2 	0.2 	0.2 	0.2 	0.3 	0.2 	0.2 	0.3 	0.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NSA,K,TOTAL,JOBRATE,RO	1.7 	1.8 	1.5 	1.8 	1.2 	1.7 	1.5 	1.4 	1.2 	1.1 	1.0 	0.9 	0.9 	0.9 	1.0 	0.9 	0.9 	0.9 	0.8 	0.8 	0.8 	0.9 	1.0 	0.9 	0.7 	0.7 	0.8 	0.8 	0.9 	1.1 	0.6 	0.8 	0.9 	0.9 	1.0 	1.0 	1.8 	2.6 	2.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NSA,K,TOTAL,JOBRATE,SE	2.2 	2.5 	2.4 	2.5 	2.3 	2.2 	1.8 	1.9 	1.7 	1.4 	1.7 	1.5 	1.6 	1.3 	1.5 	1.4 	1.6 	1.4 	1.6 	1.3 	1.7 	1.2 	1.3 	1.5 	1.5 	1.3 	1.3 	1.5 	1.4 	1.0 	1.4 	0.8 	0.8 	0.6 	0.8 	1.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NSA,K,TOTAL,JOBRATE,SI	0.9 u	0.9 	1.0 	0.8 	1.1 	0.9 	0.7 	1.1 	0.9 	0.9 	1.2 	0.9 b	0.8 e	0.9 e	1.2 e	0.8 e	0.7 e	0.6 e	0.5 e	0.4 	0.4 	0.4 	0.4 	0.4 	0.5 	0.7 	0.5 	0.8 	0.7 	0.5 	0.6 	0.6 	0.5 	0.4 	0.6 	0.7 	0.5 	1.1 	0.7 	1.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NSA,K,TOTAL,JOBRATE,SK	2.0 	2.1 	2.0 	2.6 	3.8 	4.2 	3.2 	3.0 	2.5 	2.6 	2.5 	2.5 	2.3 	2.4 	2.2 	2.1 	1.4 	1.8 	1.9 	1.8 	1.9 	1.8 	1.9 	1.7 	1.7 	1.7 	1.8 	1.7 	1.6 	1.6 	1.6 	1.6 	1.5 	1.4 	1.6 	1.6 	2.0 	2.6 	2.7 	3.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NSA,K,TOTAL,JOBRATE,UK	3.1 p	3.3 	3.0 	2.9 	2.5 	2.8 	2.8 	2.9 	2.8 	3.3 	3.2 	3.6 	3.4 	3.3 	3.3 	3.1 	3.0 	2.8 	2.5 	2.5 	2.5 	2.1 	2.1 	1.9 	2.0 	2.3 	2.6 	2.7 	2.9 	2.6 	2.9 	2.6 	2.1 	2.1 	1.8 	1.9 	2.5 	3.0 	3.2 	3.1 	3.5 	3.9 	3.8 	3.5 	3.4 	3.2 	3.5 	3.2 	3.0 	3.1 	3.2 	3.0 	2.8 	2.9 	2.9 	2.8 	2.4 	2.3 	2.1 	2.1 	1.9 	2.1 	2.1 	2.1 	2.4 	2.5 	2.8 	: 
NSA,K,TOTAL,JOBVAC,AT	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NSA,K,TOTAL,JOBVAC,BE	2921 	2621 	2436 	2310 	2549 	2650 	2632 	2956 	2202 	2073 	2318 	2729 	1843 	2045 	1813 	1407 	1316 	1831 	1921 	1849 b	2624 	2939 	3286 	4087 b	: c	: c	: c	: c	: c	: c	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NSA,K,TOTAL,JOBVAC,BG	388 p	462 p	408 p	349 p	263 p	262 p	367 p	279 p	203 p	260 p	230 p	180 p	331 	414 	442 	423 	250 	216 	255 	220 	200 	274 	229 	270 	230 	205 	160 	378 	360 	428 	381 	355 	399 	559 	594 	673 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NSA,K,TOTAL,JOBVAC,CH	5740 	5089 	5131 	5765 	4416 	4677 	4936 	4955 	4412 	4735 	4525 	4440 	4240 	4425 	4409 	4360 	3757 	3847 	3732 	4257 	3391 	3808 	4129 	4303 	3751 	3974 	5034 	5251 	4902 	4905 	4535 	4587 	4164 	3719 	3279 	3424 	3424 	4513 	5097 	6010 	5212 	5164 	5324 	5120 	4884 	5100 	5106 	4911 	4384 	3544 	3405 	3379 	2905 	3010 	3118 	3041 	1715 	1971 	1507 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NSA,K,TOTAL,JOBVAC,CY	520 	145 	258 	210 	84 	231 	44 	121 	219 	110 	152 	194 	79 	49 	105 	66 	53 	8 	8 	19 	11 	29 	57 	35 	19 	51 	224 	86 	115 	108 	101 	75 	57 	83 	58 	117 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NSA,K,TOTAL,JOBVAC,CZ	1337 	1417 	1366 	1250 	1327 	1409 	1405 	1435 	1441 	1537 	1626 	1309 	1269 	1225 	1489 	1745 	1931 	1663 	1724 	1603 	1539 	1665 	1420 	1243 	1321 	1049 	1042 	992 	962 	925 	1024 	920 	821 	833 	817 	847 	1093 	1182 	1139 	972 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NSA,K,TOTAL,JOBVAC,DE	14245 	11900 	11394 	10599 	14513 	9670 	15047 	17561 	12516 	16840 	19450 	14652 	23553 	19053 	15536 	18732 	19180 	15453 	15339 	12417 	15841 	15826 	17454 	13713 	18639 	10728 	10675 	16852 	24613 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NSA,K,TOTAL,JOBVAC,DK	1448 p	1427 p	1670 p	1510 p	1432 p	1175 p	1128 p	1163 p	1014 p	1352 p	985 	1156 	898 	960 	911 	686 	770 	748 	636 	651 	641 	864 	982 	751 	623 	561 	834 	956 	908 	707 	572 	785 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NSA,K,TOTAL,JOBVAC,EA	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NSA,K,TOTAL,JOBVAC,EA19	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NSA,K,TOTAL,JOBVAC,EE	221 	251 	219 	253 	192 	296 	213 	232 	247 	156 	258 	106 	116 	123 	120 	177 	143 	132 	114 	132 	152 	: c	: c	125 	: c	131 	121 	132 	148 	126 	127 	101 	: c	: c	: c	95 	: c	165 	264 	203 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NSA,K,TOTAL,JOBVAC,EL	52 	70 	55 	88 	63 	12 	171 	144 	121 	0 	0 	0 	405 	0 	213 	29 	25 	16 	: c	: c	73 	113 	67 	: c	: c	: c	136 	121 	354 	323 	13 	21 	129 	65 	4 	275 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NSA,K,TOTAL,JOBVAC,ES	1086 p	1230 	1221 	931 	680 	602 	1258 	1019 	655 	592 	538 	675 	716 	826 	669 	543 	666 	729 	688 	868 b	721 	500 	649 	1124 	732 	796 	2286 	1452 	1272 	1599 	1080 	1168 	1238 	564 	568 	937 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NSA,K,TOTAL,JOBVAC,EU	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NSA,K,TOTAL,JOBVAC,EU27	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NSA,K,TOTAL,JOBVAC,EU28	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NSA,K,TOTAL,JOBVAC,FI	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	167 	89 	866 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NSA,K,TOTAL,JOBVAC,HR	118 b	145 b	146 b	170 b	113 b	159 b	183 b	169 b	: c	69 	181 	143 	: c	90 	135 	136 	: c	: c	195 	: c	92 	91 	: c	238 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NSA,K,TOTAL,JOBVAC,HU	1226 p	1285 p	1576 p	1461 p	970 	1175 	1212 	1441 	1154 	1188 	1019 	947 	1003 	900 	956 	998 	723 	717 	803 	833 	625 	594 	625 	633 	614 	600 	721 	680 	558 	1063 	813 	702 	618 	574 	538 	693 	777 	1336 	1494 	1673 	1541 	958 	1553 	1405 	1163 	1012 	1073 	1043 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NSA,K,TOTAL,JOBVAC,IE	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NSA,K,TOTAL,JOBVAC,LT	596 	559 	590 	503 	598 	564 	516 	554 	446 	418 	337 	447 	317 	349 	320 	450 	485 	394 	295 	354 	220 	264 	208 	220 	206 	310 	243 	272 	242 	295 	198 	196 	191 	238 	150 	225 	536 	610 	798 	719 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NSA,K,TOTAL,JOBVAC,LU	568 	575 	522 	465 	436 	479 	475 	551 	452 	480 	477 	487 	408 	463 	369 	338 	344 	357 	322 	306 	262 	278 	337 	378 	250 	268 	339 	299 	286 	301 	209 	170 	107 	93 	94 	153 	257 	312 	416 	428 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NSA,K,TOTAL,JOBVAC,LV	353 	347 	333 	419 	350 	348 	375 	414 	351 	372 	451 	316 	340 	417 	284 	331 	187 	232 	191 	211 	183 	218 	311 	227 	187 	340 	187 	136 	166 	85 	133 	108 	95 	119 	108 	135 	237 	441 	532 	616 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NSA,K,TOTAL,JOBVAC,MK	76 	58 	70 	80 	66 	60 	151 	116 	90 	64 	50 	67 	88 	73 	63 	88 	69 	27 	54 	73 	53 	28 	33 	49 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NSA,K,TOTAL,JOBVAC,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: c	: c	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NSA,K,TOTAL,JOBVAC,NL	9039 	8698 	8940 	7251 	6311 	6293 	6489 	6667 	6452 p	6061 p	6465 p	5940 p	5698 	5700 	5600 	6000 	5400 	6800 	7100 	6600 	6600 	6600 	7300 	7600 	7900 	8300 	8400 	7600 	6500 	6000 	5500 	5600 	6100 	7200 	7700 	10300 	9800 	11000 	12000 	12300 	15300 	14200 	13600 	19800 	17600 	18700 	16400 	14200 	7500 	6900 	8000 	7400 	5700 	5900 	4900 	5900 	4100 	3600 	4100 	4300 	3500 	3100 	4900 	6100 	7700 	6000 	7600 	8400 
NSA,K,TOTAL,JOBVAC,NO	1018 	824 	941 	838 	614 	758 	646 	826 	557 	535 	691 	800 	572 	540 	710 	715 	592 	725 	739 	628 	696 	631 	676 	828 	819 	868 	1465 	1340 	941 	826 	1441 	1115 	: c	: c	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NSA,K,TOTAL,JOBVAC,PL	2996 	2935 	3202 	2968 	2210 	2580 	2572 	2205 	1760 	1701 	1901 	2084 	1545 	2061 	1793 	1824 	1154 	911 	1382 	1436 	1790 	1891 	1954 	2129 	1418 	1387 	1269 	1726 	1322 	1356 	1371 	1370 	: c	: c	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NSA,K,TOTAL,JOBVAC,PT	283 	315 	204 	355 	474 	90 	145 	258 	188 	268 	258 	261 	197 	300 	180 	182 	54 	113 	68 	58 	88 	88 	145 	201 	113 	139 	221 	148 	219 	194 	267 	184 	171 	165 	158 	: c	183 	202 	: c	249 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NSA,K,TOTAL,JOBVAC,RO	1419 	1533 	1264 	1523 	1060 	1455 	1309 	1190 	1000 	907 	827 	723 	742 	802 	837 	777 	767 	797 	703 	760 	733 	802 	980 	814 	619 	712 	814 	815 	851 	1048 	609 	774 	927 	943 	1071 	1004 	1919 	2772 	3081 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NSA,K,TOTAL,JOBVAC,SE	2051 	2336 	2270 	2293 	2147 	1960 	1576 	1619 	1480 	1243 	1490 	1318 	1423 	1176 	1306 	1253 	1436 	1293 	1446 	1131 	1520 	1107 	1135 	1278 	1330 	1131 	1112 	1269 	1222 	846 	1251 	725 	707 	540 	728 	879 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NSA,K,TOTAL,JOBVAC,SI	178 u	179 	194 	164 	230 	174 	151 	220 	184 	179 	241 	178 u	170 e	190 e	252 e	174 e	151 e	131 e	114 e	87 	89 	97 	100 	90 	113 	168 	115 	176 	157 	104 	128 	132 	121 	100 	129 	170 	124 	258 	171 	235 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NSA,K,TOTAL,JOBVAC,SK	702 	732 	719 	914 	1393 	1538 	1207 	1126 	965 	1003 	948 	899 	822 	862 	759 	709 	465 	574 	637 	623 	650 	623 	632 	582 	586 	554 	585 	553 	511 	545 	562 	544 	512 	511 	558 	554 	714 	920 	918 	1147 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NSA,K,TOTAL,JOBVAC,UK	34000 	36000 	33000 	32000 	27000 	30000 	30000 	31000 	30000 	35000 	34000 	39000 	37000 	36000 	36000 	34000 	32000 	30000 	27000 	27000 	27000 	23000 	23000 	21000 	22000 	25000 	28000 	30000 	31000 	28000 	31000 	28000 	23000 	23000 	21000 	22000 	29000 	36000 	38000 	37000 	41000 	46000 	44000 	41000 	40000 	37000 	40000 	37000 	34000 	36000 	37000 	34000 	32000 	33000 	34000 	32000 	28000 	27000 	25000 	24000 	22000 	25000 	25000 	25000 	28000 	29000 	32000 	: 
NSA,L,GE10,CH_Q_Q,BE	0.1 	0.4 	0.0 	-0.1 	0.0 	-0.1 	0.4 	0.2 	0.2 	-0.1 	-0.4 	0.2 	-0.3 	0.4 	-0.4 	0.6 	0.3 	0.0 	-0.6 	0.6 b	-0.8 	0.1 	-0.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NSA,L,GE10,CH_Q_Q,BG	0.0 p	0.1 p	-0.1 p	0.1 p	-0.1 p	0.1 p	-0.1 p	-0.5 p	0.0 p	0.3 p	-0.2 p	0.2 p	0.1 	0.1 	0.0 	0.0 	-0.4 	0.4 	-1.0 	0.8 	-0.1 	0.1 	-0.1 	-1.3 	0.0 	-0.5 	1.0 	0.8 	0.1 	0.2 	0.0 	0.0 	0.0 	-0.3 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
